,body,title,url
70,"

QR Code Link to This Post


WE ARE HIRING!!!



IF INTERESTED PLEASE REPLY WITH A RESUME

This position is a Computer Field Technician Position doing hardware repairs and installations on anything that ranges from a laptop, desktop, and printers. All repairs are strictly hardware, so you would not have to worry about working software reload or troubleshooting. We get you certified in Dell, Lenovo, IBM, HP so that you can do these warranty repairs. All certifications are free and you do them at home online.

• Pay rate: $20.00 per call and $5.00 per call gas allowance unless the call is over 50 miles. You would contact us for higher call rate.


• Pay period: Every Friday after the first week worked

• You must have reliable form of transportation to run these calls


• You must have your own cell there is an app that you can log into to close your calls after each call.


• You must have access to a computer and Internet to log onto your portal.


• You MUST log into your tech portal every morning Monday - Friday BY 9 AM to accept and code (update status) your calls. You must contact every customer in your tech portal and schedule a time to go onsite.


• You will log into the tech portal in the morning and map and plan your calls for the day.


• We will set you up to get your dell certification. Dell certs need to be completed in 5 business days. We offer more certifications that you can do after you complete the dell. Once the dell certs are complete you can start running calls in the field. The more certs you get the higher your call volume will be. They are FREE 😊


• Everyday you will have a location to pick up your parts. That is normally a Fed Ex or UPS store in your territory. This is where you will pick up all your parts before going onsite, once all calls are completed for the day drop off the old part with the pre-paid labels that we provide.
",Computer Field Tech Position in Burlington WA,https://skagit.craigslist.org/cpg/d/burlington-computer-field-tech-position/7218131428.html
71,"

QR Code Link to This Post


We are a company building next-generation spacecraft engines, right here- in Aberdeen, WA!! Looking for a technical assistant to help out in the proto-typing laboratory. You must have at least an associate degree in any of the Science, Technology, Engineering, Math (STEM) programs from a community college or technical institute. However, students in these fields as well as hobbyist enthusiast in the field of UAVs, Quadcopters, and aerospace in general are also welcome as the work demands a profound desire to learn cool hands-on technology more than any other qualifications. Reply by telling us who you are, what you are doing currently, and what your interest is in this field - e.g., would you ever want to become full-time professional in this field?
You must be either living in and around Aberdeen, WA or if in Olympia, then be willing to drive to Aberdeen a few times a week. Candidates from beyond a 25 mile distance from Aberdeen, will be paid appropriate gas mileage. Thanks for your interest.
",Technical Assistant,https://olympic.craigslist.org/cpg/d/aberdeen-technical-assistant/7230369881.html
72,"

QR Code Link to This Post


Hello,

We are a small company that helps other small businesses be able to afford a receptionist.

Services:
-Incoming phone calls 
-Follow up calls 
-Follow up on leads (Google, Home Advisor, Angies List, Thumbtack & more)
-Scheduling appointments (specializing in Housecall Pro)
-Estimates 
-Receiving payments
We charge and are paid by the minute so the customer only is charged for the work being done.

This is a sub contractor job.. you are not getting paid an hourly rate. You will be getting paid per minute worked. We bill the customer how many minutes you use per day.

Office hours for businesses we take calls from is typically 5AM-2PM.
It’s more like you are on call from 5-2.
There is usually free time in between calls which is nice! Some companies get as little as 3-5 calls per day and some get close to 40 calls per day. 
Each day is different some days will be slow and others will be busy it’s not super consistent. 

Some things I love about this job: you can work from home, free time between calls, you can wear your pajamas. 
If you aren’t looking for consistent hours and are just looking to make a little money while staying at home then it’s a fun easy job!

Pay is .75 per minute.    ",Work from home-virtual assistant NOT a scam..,https://bellingham.craigslist.org/cpg/d/custer-work-from-home-virtual-assistant/7231678490.html
73,"

QR Code Link to This Post




I need an assistant for my private investment company 


Part-Time

Everything I do is run on Mac 🖥    ",Help with creating a private investment company,https://bellingham.craigslist.org/cpg/d/bellingham-help-with-creating-private/7226040009.html
74,"

QR Code Link to This Post


We pay cash for your opinions!

Join our research panel to start earning cash rewards! Share your thoughts in our paid market research studies. Participate in online focus groups, telephone interviews and product testing, where you can make extra money by helping companies learn what you think of their products and services.



Want to see more? Check us out.... 


",CASH for your opinion!,https://bellingham.craigslist.org/cpg/d/bellingham-cash-for-your-opinion/7220441637.html
75,"

QR Code Link to This Post


IF INTERESTED PLEASE REPLY WITH A RESUME

This position is a Computer Field Technician Position doing hardware repairs and installations on anything that ranges from a laptop, desktop, and printers. All repairs are strictly hardware, so you would not have to worry about working software reload or troubleshooting. We get you certified in Dell, Lenovo, IBM, HP so that you can do these warranty repairs. All certifications are free and you do them at home online.

•	Pay rate: $20.00 per call and $5.00 per call gas allowance unless the call is over 50 miles. You would contact us for higher call rate.

•	$30.00 per printer calls and $5.00 per call gas allowance.

•	Pay period: Every Friday after the first week worked
•	You must have reliable form of transportation to run these calls

•	You must have your own cell there is an app that you can log into to close your calls after each call.

•	You must have access to a computer and Internet to log onto your portal.

•	You MUST log into your tech portal every morning Monday - Friday BY 9 AM to accept and code (update status) your calls. You must contact every customer in your tech portal and schedule a time to go onsite.

•	You will log into the tech portal in the morning and map and plan your calls for the day.


•	We will set you up to get your dell certification. Dell certs need to be completed in 5 business days. We offer more certifications that you can do after you complete the dell. Once the dell certs are complete you can start running calls in the field. The more certs you get the higher your call volume will be. They are FREE 😊

•	Everyday you will have a location to pick up your parts. That is normally a Fed Ex or UPS store in your territory. This is where you will pick up all your parts before going onsite, once all calls are completed for the day drop off the old part with the pre-paid labels that we provide.






",Computer Field Tech Position in Wenatchee WA,https://wenatchee.craigslist.org/cpg/d/wenatchee-computer-field-tech-position/7221910960.html
76,"

QR Code Link to This Post


WE ARE HIRING!!!



IF INTERESTED PLEASE REPLY WITH A RESUME

This position is a Computer Field Technician Position doing hardware repairs and installations on anything that ranges from a laptop, desktop, and printers. All repairs are strictly hardware, so you would not have to worry about working software reload or troubleshooting. We get you certified in Dell, Lenovo, IBM, HP so that you can do these warranty repairs. All certifications are free and you do them at home online.

• Pay rate: $20.00 per call and $5.00 per call gas allowance unless the call is over 50 miles. You would contact us for higher call rate.


• Pay period: Every Friday after the first week worked

• You must have reliable form of transportation to run these calls


• You must have your own cell there is an app that you can log into to close your calls after each call.


• You must have access to a computer and Internet to log onto your portal.


• You MUST log into your tech portal every morning Monday - Friday BY 9 AM to accept and code (update status) your calls. You must contact every customer in your tech portal and schedule a time to go onsite.


• You will log into the tech portal in the morning and map and plan your calls for the day.


• We will set you up to get your dell certification. Dell certs need to be completed in 5 business days. We offer more certifications that you can do after you complete the dell. Once the dell certs are complete you can start running calls in the field. The more certs you get the higher your call volume will be. They are FREE 😊


• Everyday you will have a location to pick up your parts. That is normally a Fed Ex or UPS store in your territory. This is where you will pick up all your parts before going onsite, once all calls are completed for the day drop off the old part with the pre-paid labels that we provide.
",Computer Field Tech Position in Wenatchee WA,https://wenatchee.craigslist.org/cpg/d/wenatchee-computer-field-tech-position/7218132055.html
77,"

QR Code Link to This Post


I need someone who is knowledgable with E-Commerce (specifically ebay) who would be able to assist with managing my business eBay account. 

The primary tasks will be creating new listings, processing sales and answering customer questions. 

This job can be done remotely and pay can be done through venmo, PayPal, stripe or cashapp. I can pay either weekly or every 2 weeks. Pay will be $18 an hour.
",Managing my E-Commerce Site,https://portland.craigslist.org/mlt/cpg/d/vancouver-managing-my-commerce-site/7232076598.html
78,"

QR Code Link to This Post


Perpetual Education is a small design and programming school.

Instead of paying Facebook and Google a bunch of money... we're trying to keep things word-of-mouth.

If you'd like to pass us on to your network, we're paying a finder's fee for any successful matches.

You can learn about us at https://perpetual.education -

and you can learn about the matching process here:
https://perpetual.education/get-paid-to-match-students

5% of tuition <=$500 per match.

🚀    ",$$ to match us up with design/programming students for our program,https://portland.craigslist.org/wsc/cpg/d/portland-to-match-us-up-with-design/7231690167.html
79,"

QR Code Link to This Post


Looking to have souvenir ID made for prank

Provide rate    ",Souvenir ID,https://portland.craigslist.org/wsc/cpg/d/hillsboro-souvenir-id/7231242240.html
80,"

QR Code Link to This Post


I need to kick cable TV,I got a antania and everything I need except tablo,which I can get -I need help setting it up.I want to get the tv for free and use my internet connection  to BCT(they supply my cable now) to run a DVR (tablo) ,and sift through the free tv stations. anyhow I would need help setting it up ,not buying the hardware. I would love to barter(firewood,saw logs,farm stuff) or could pay in cash. let me know what you'de want and what I would need. email is best. I am 15 miles SE of portland . keeley81@bctonline.com    ",home entertainment room set up,https://portland.craigslist.org/clc/cpg/d/beavercreek-home-entertainment-room-set/7230474952.html
81,"

QR Code Link to This Post


Do you play Governor of Poker 3? If you do, we’d like to conduct a paid interview with you to learn about your experiences. We are specifically looking for players who have participated in the GOP Club Membership feature.

If you are selected for an interview, we will pay you $50 for your time upon completion of the interview. We expect interviews to take about 30 minutes.

We will be scheduling interviews for this week.

Who We Are:
Liquid & Grit helps top mobile gaming companies develop better games. 
We are gathering information directly from players to better understand their experiences.
Google us to find out more!

Who You Are:
You must be a current Governor of Poker 3 player.
Ideally, you will have interacted with the GOP Club Membership feature.
No other experience necessary.

How To Apply:
Respond to this ad with your name, email address, and current level in Governor of Poker 3..
We will send you a link to a short 5-minute screening survey.
If you qualify, we will schedule a 30-minute phone interview with you sometime this week.    ",Governor of Poker 3 Players Needed for Paid Interview,https://portland.craigslist.org/mlt/cpg/d/portland-governor-of-poker-players/7228505766.html
82,"

QR Code Link to This Post


Reaching out to people to participate in a strategic research project about Video Capturing, Editing, and Sharing. We are an independent third party and will be utilized to inform our client’s innovation strategy. Our client is a global company, with a wide range of offerings, who will not be named as part of this work. If you do qualify for the project, we will invite you to participate in a virtual teleconference interview. We expect the interview to last approximately 90 minutes. We understand this is a commitment for you and we would pay $150 for your time and participation. There may also be opportunities to continue further into the research process, as there may be additional stages to this study. For each stage that you participate and complete you would be compensated; you could potentially earn over $500. If you are interested in participating, please sign up and take the survey to see if you qualify!

Space is limited, subject to availability. Criteria for qualification is subject to change at any time, and without notice.

https://focusgroups.org/focusgroup/video-processing/0e0fd99e-0c5d-4925-a84a-185e84919cb9/ ",ONLINE FOCUS GROUP FOR SNAPCHAT SPECTACLES OWNERS OR OTHER AR GLASSES,https://portland.craigslist.org/mlt/cpg/d/portland-online-focus-group-for/7228386591.html
83,"

QR Code Link to This Post


Our non profit organization is searching for a Marketing and Media Specialist. This is a part time position with the opportunity to develop into a full time position for a trustworthy, reliable and results driven individual. You must be able to work independently/remotely and have a solutions based mindset.  We are looking for someone who has both creative and technical skills. 

Duties:

- Manage $10,000/mo google ads account 
- Salesforce account setup and management CRM
- Manage go fund me and other online fundraising platforms
- Research and implement unlimited opportunities for fundraising, partnerships and free services available for non profits
- Manage all other media platforms that will help promote the organization
- Communicate with vendors, donors, volunteers, etc.
-  Other related duties and tasks as needed. 


To be considered please send resume and references if available 

$15-$18/hr depending on skills and experience. 1099 contract

https://thalliance.org/ ",Marketing and Media Specialist,https://portland.craigslist.org/mlt/cpg/d/portland-marketing-and-media-specialist/7226417755.html
84,"

QR Code Link to This Post


You're a talented and creative developer with strong experience in Angular looking for a fun project that starts right away.  

We're a Portland-based company with a fun game project and $16,000 burning a hole in our pocket.  

Strong potential for additional follow on work.  

We need a Portland based developer, able to be here for very limited (1-2 days) on-site work.  Send your resume, github work examples and availability for full time work in November, December and January.    ",Portland-Based Angular Developer Needed: $16K for 6 Weeks,https://portland.craigslist.org/mlt/cpg/d/portland-portland-based-angular/7226193461.html
85,"

QR Code Link to This Post


Honeybee is a community marketplace for paid research study opportunities. Discover and join remote research studies on Honeybee from the comfort of your own home. Learn more about yourself while earning.

Visit us at https://join.honeybeehub.io/portland_gig ",Looking for a new side hustle? Participate in online research studies!,https://portland.craigslist.org/mlt/cpg/d/portland-looking-for-new-side-hustle/7225975015.html
86,"

QR Code Link to This Post


The team at H3Pros is in the final stages of developing an enterprise software solution for automotive dealerships.

We are looking to hire a part-time sales engineer to help the first dealership use the product, capture feedback, and help define the direction it evolves over time.

If successful, this part-time position has the opportunity to become full-time. It can either grow to include more coding work or continue as the sales engineer role but expand to support more dealerships as the product expands its user base.

Qualifications:
- Must have experience in one or more of the following: Sales Engineering, Technical Support, or Software Engineering.
- US Citizen.
- Fluent English speaking.
- On-site in Beaverton Oregon at least twice per week to start.    ",Sales Engineer,https://portland.craigslist.org/wsc/cpg/d/beaverton-sales-engineer/7225625014.html
87,"

QR Code Link to This Post


Reaching out to senior-level professionals to participate in a strategic research project about AI Experiences in the workplace. We are an independent third party and will be utilized to inform our client's strategy. Our client is a global company, with a wide range of offerings and is known as one of the top tech firms. If you do qualify for the project, we would like to conduct an interview with you online, like a video call. The interview will be conducted on an individual basis, i.e. just you and an interviewer, and would last up to 90 minutes. We will need you to openly share your experiences with us, about how you and your company address certain situations in the workplace. We would provide a link for you to access the discussion. For your time and candor, you will be compensated $250. If you are interested in participating, please sign up and take the survey to see if you qualify!

Space is limited, subject to availability. Criteria for qualification is subject to change at any time, and without notice.

https://focusgroups.org/focusgroup/ai-professionals/5d3efcd9-cd00-4629-8063-531f68053f1a/ ",ONLINE FOCUS GROUP FOR AI PROFESSIONALS - $250,https://portland.craigslist.org/mlt/cpg/d/portland-online-focus-group-for-ai/7225610426.html
88,"

QR Code Link to This Post


Hello! We are a small sales lot that buys and sells used semi trucks, trailers, boxes, liftgates, dollies, and other heavy equipment. We are looking for a trustworthy person that has experience in sales, some physical tasks, that loves to do paperwork, and doesn't mind getting dirty. You will be trained. We are looking for someone to start 3 days a week 9a-3p for now. Please send me a resume.
",Sales/Admin Position 30-35 hours a week,https://portland.craigslist.org/mlt/cpg/d/portland-sales-admin-position-hours-week/7225579794.html
89,"

QR Code Link to This Post


We are looking for someone to fill an entry-level position in real estate. Th Real Estate Assistant's responsibility will mainly be marketing all listings .This is also a great opportunity for someone looking to grow their career in real estate.

             Responsibilities

- Display and market real property to possible buyers on free classified sites like Craigslist.

- Post company's ads on social media including Facebook, Twitter, LinkedIn, and additional channels that may be deemed relevant.

- Manage email and other accounts.

- Maintain and update listings of available properties.

- Develop networks or groups.

- Promote jobs through advertisements and listing services.

- Remain knowledgeable about real estate.

              Requirements

- No real estate experience necessary

- Familiar with social media

- Ability to work independently

- Hardworking and reliable

Contact: Mr. Fedric(Human Resource Department)



Phone #:(916) 877-5308 (text only)



Job Types: Full-time, Part-time, Temporary



Salary: $400.00-500.00/weekly


If job description sounds like what you can do, contact Mr.Frederic TEXT ONLY. 

",Make money from the comfort of your home!,https://portland.craigslist.org/mlt/cpg/d/lake-oswego-make-money-from-the-comfort/7225034411.html
90,"

QR Code Link to This Post


I own a creative agency doing graphic and web design.

If you find clients that need any creative design or development services, I will give you 10-15% of everything I make with them during an entire year since the introduction. 

Most of my projects range from $3000 to $30,000.

Services I provide:
+ Logo Design
+ Printing
+ Editorial Design

+ Web Design
+ Web Development
+ iOS & Android App Development
+ E-Commerce Solutions    ",Get 10-15% Commission for Web Design Clients/Projects,https://portland.craigslist.org/mlt/cpg/d/portland-get-commission-for-web-design/7224952684.html
91,"

QR Code Link to This Post



A cutting edge new cryptocurrency technology company is looking for brilliant writers and researchers to answer questions of all kinds!

The website is 100% tip based, meaning if someone is happy with your response to their question they may but are not obligated to send you a tip. You must have a valid Bitcoin receiving address in order to accept any tips.

Currently, there are 2 open questions on the website, but as the site grows we expect this number to rapidly expand. In addition to answering questions you may also ask questions, too.

The website is reputation based, so the record of tips are public. This helps in figuring out who's worth your time to answer their question, or who's not likely to tip even if you do an exceptional job answering their question. Keep in mind tips can be of any amount, and are directly between users: There's absolutely no middleman or fees charged for using the service.

All top writers and researchers are greatly encouraged to participate in this exciting new opportunity:

https://gigperfect.com
",Bitcoin Only: Top Writers and Researchers Needed Now!,https://portland.craigslist.org/wsc/cpg/d/portland-bitcoin-only-top-writers-and/7224363862.html
92,"

QR Code Link to This Post


I have a Pixel phone and need to find a way to store all the information on it so if it gets lost or broken I can retrieve the tel numbers that I have on it.  If  you specifically have a Pixel and are familiar with how to do this, please leave a first name and the price for your help. All things being equal best price gets the job. Thanks, W    ",Pixel - back up all data,https://portland.craigslist.org/mlt/cpg/d/portland-pixel-back-up-all-data/7224633443.html
93,"

QR Code Link to This Post


We are a small family owned residential construction company looking for a person who has CAD design abilities to help us with decks, patios, sunrooms, etc.  this would be a pay per gig type job.    ",CAD DESIGN,https://portland.craigslist.org/clk/cpg/d/vancouver-cad-design/7224164207.html
94,"

QR Code Link to This Post


GET IN ON A GROUNDBREAKING BUSINESS !!!!!! I NEED OUTSIDE SALES PROS AND PHONE PROS..MAKE BIG BUCKS..KEEP IN MIND 100% OF THE POPULATION NEEDS WHAT WE HAVE TO OFFER....   WE ARE THE FIRST !!!!!!!

 !! First let me say, I didn't start this business for the Coronavirus,  I  started it  14 months ago to help people with very serious Health issues, Asthma, allergies, all viruses and so much more !!!!  I just happen to have the only product in the World that has already been tested to Kill the Coronavirus, it was tested years ago to kill the Corona Sars virus, IT KILLS ALL VIRUSES IN .44 OF A SECOND, GUARANTEED !!!!!  (FACT)...  Sounds too good to be true, IT""S TRUE , this product produces what they call Cold Plasma, this is the only product in the world that has this type of technology that does amazing things with no chemicals and no filters to clean.  So much science behind it with certified proof that it works. I will explain it all when we talk. Please read the link I posted , This is only 1/2 of our business, the rest will be explained when we talk.                                                       This is a ground floor opportunity for a few top  people to get involved with the next big thing. We will be selling the product for homes and businesses, we also will be selling our service to do instant sterilization for business. Other companies are charging thousands to do chemical sterilization, we can do it for hundreds less with no Chemicals.  This will be a no brainer for very sharp smart salespeople.  NO SCAM or  BS.....   Please leave your contact info and a little about your sales background.   This position  commission paid, up to 50% , plus I will be giving equity shares to key people !!!!!    I need outside sales and phone pros. Work your own hour from home, full or part time.... http://sterilizeyourbed.com/PitchBook.pdf    VERY IMPORTANT INFO
Checkout our site www.sterilizeyourbed.com 
  WE WANT TO HELP BUSINESS OWNERS  GET THEIR BUSINESSES  OPEN, WE ARE OFFERING OUR SERVICE VERY REASONABLE TO FREE... OUR SERVICE CAN GUARANTEE THAT YOUR BUSINESS AND EMPLOYEES ARE PROTECTED...    ",$$$$$$$$$$$ OPPORTUNITY KNOCKING 4 MARKETING/ SALES PROS $$$$$,https://portland.craigslist.org/mlt/cpg/d/portland-opportunity-knocking-marketing/7224093087.html
95,"

QR Code Link to This Post


Local IT Management Firm looking for a Dynamics and Database Admin.
Be able to work with mySQL, Filemaker, and others.
Be able to administer Dynamics 365 online.    ",Looking for a Dynamics and Database Admin.,https://portland.craigslist.org/mlt/cpg/d/portland-looking-for-dynamics-and/7221992328.html
96,"

QR Code Link to This Post


Hello, I am a landlord of a small residential rental home in East Portland. I have a landlord-tenant dispute that I need legal help with.

Summary of dispute: My tenant is operating a vehicle repair business on the property (performing substantial vehicle repairs, advertising online, customers coming and going every day). This is causing issues with the neighbors, is causing environmental issues (creating huge amounts of liquid and physical waste on the property), and is causing electrical surges on the property due to the industrial power tools being used.

Ask: I am looking for a paralegal or an attorney to help serve notices and engage Multnomah County Court to proceed with eviction. Must be able to serve notices and open court proceedings.

I have a fair budget, however it is not enough of a budget to engage a brand name law firm. Please text or call me to discuss.

Thank you!    ",Paralegal Services - Tenant Dispute,https://portland.craigslist.org/mlt/cpg/d/portland-paralegal-services-tenant/7221772645.html
97,"

QR Code Link to This Post


I will give you a list of 5 links, you will visit 3 of those links, randomly selected by you.  No personal info shared, just a website test to evaluate analytics.  Must have an Amazon or Wal Mart account.  Please email and let me know if you have an Amazon or Wal Mart account or both.

After completion, I will send you a $5 gift card to Starbucks.  Time required is less than 5 minutes.    ",Simple computer task,https://portland.craigslist.org/mlt/cpg/d/portland-simple-computer-task/7221129525.html
98,"

QR Code Link to This Post


We're looking for an experienced Online Customer Service/Fulfillment Team Member for our fast-growing women's online sustainable activewear store.

Our ideal candidate:

-Can write articulately and efficiently with excellent grammar
-Can deal with multiple customers reaching out at the same time
-Is proficient with email and chat, and can learn how to effectively use various software tools
-Is extremely detail-oriented
-Genuinely enjoys helping people
-PLUS: Exercises and lives in leggings and other activewear! (Practices yoga, too!)

Your primary role will be to provide excellent, efficient, and prompt service to our customers via online support. Our customers primarily contact us via email and live chat - fast and quality helpful responses are the key.

The apparel in the image - that's what we sell!

Our goal is to create long-lasting relationships with our customers that look a lot like friendships. We are super fair with our customers and always treat them with respect. We keep things friendly and professional and human.

Previous online customer service and support experience is a plus. Experience with Shopify, ShipStation, and/or ZenDesk/Gorgias is a BIG plus. If you've been a supervisor, even better - if you've got the right stuff, managing your own team of CS folks is quite possibly in your future with us.

Pay is $18/hour.
Hours are 10AM-6PM (1 hour unpaid lunch), Monday - Friday.
1099 contractor.

You will be working from our warehouse in NE Portland, just off of I-5 and Vancouver and Lombard Streets.

Please contact me if you believe you're the right person for this role!    ",Online Customer Service Rep for Sportswear Store,https://portland.craigslist.org/mlt/cpg/d/portland-online-customer-service-rep/7220516831.html
99,"

QR Code Link to This Post


do you know how to do a google listing without postcard in the mail?
if you know you can make up to $2,000!
send an email for more information.    ","$$$$ google listing UP TO $2,000!",https://portland.craigslist.org/wsc/cpg/d/lake-oswego-google-listing-up-to-2000/7220164419.html
100,"

QR Code Link to This Post


Are you a Word Press/Elementor expert looking for a chance to enter the cannabis industry? Start up online marketplace company is looking for a couple of entrepreneurial spirits...who can help us grow into a global presence ...all in the exciting and fast growing cannabis and hemp industry! Like any start up, we’re on a budget now, but if you believe in yourself and your talents, you could turn that sweat equity into a lifetime success story. Please have vision and drive, able to problem solve without drama, and have a great attitude and want to be a part of something truly special...come help us turn budstrader.com into the premier global authority for cannabis and hemp enthusiasts. We have several opportunities available and we’re always open to suggestions...so come join the team. Dream big and contact us today.
- this is not an average 9-5 gig (if you’re looking for mundane stability)...be special and know it...    ",WP-Elementor coach partner for start up,https://portland.craigslist.org/mlt/cpg/d/portland-wp-elementor-coach-partner-for/7218579076.html
101,"

QR Code Link to This Post


Develop and present a 4-hour workshop to mostly Spanish speaking clients. The presenter should be bilingual (English and Spanish).  The course should show step by step how to create and use an email address from computers and cell phones, how to attach documents/pictures, how to download attachments, how to use web meeting apps especially Zoom. 

Please email us the total fees you are willing to accept to complete this project.    ",email/web meeting platforms/phone use workshop,https://portland.craigslist.org/wsc/cpg/d/hillsboro-email-web-meeting-platforms/7218420241.html
102,"

QR Code Link to This Post


Want to become a Founding Partner for a national Non-Profit that unites children with their parents?

Do you want to help fight the injustice of the world against children and families?

Ever wonder how a judge and the US government tear apart families without retribution? with no one stopping their illegal, criminal, and completely unConstitutional ""No Contact Orders""?

Have you or someone you know, been unable to see their children because of one of these orders?

We are looking for Founders to help start a non-profit that aims to unite families, and expose the judges for what they are: corrupt criminals.

The proposed name of the organization is GCGP, or 
""Ghosted Children & Ghosted Parents""

See the web link below:

https://give.donation7.com/D/index.php?id_product=16&controller=product

If you are having a tough time finding work or making it, this could be a great opportunity, if you are a good fit. With millions of people out of work and struggling, there is a strong force of charity and helping others, and fighting the govt throughout America. 

One thing for sure is true about the US Government: 
They don't care about us.

Fund raising for a good cause is a great way to make a living for several reasons:
	1) Never get fired
	2) If you raise enough money, salaries of over $100k are realistic
	3) Can start part time
	4) Makes you feel good to part of something that helps people
	5) Maybe you will see your children / parents more often
	6) Who knows? If successful you could run for political office?


The work our team needs to do:
	Easy web site development using templates- just replace text and pictures with other text and pictures
	Creating marketing materials such as flyers, emails, business cards, brochures, e-newsletters
	Gathering lists of people to contact by phone, text, email
	Setting appointments for public speaking events
	Video production to get the word out on the Internet
	Fund raising through direct contact and virtual meetings

If you want to help change the world, the time is now.
America is ready for this. 
And maybe, just maybe, God wants you to help fight for justice for children and parents.

We are a non-racist, non-prejudiced, non-denominational organization.



",Fight No Contact Orders? Fund raising for Non Profit,https://portland.craigslist.org/wsc/cpg/d/beaverton-fight-no-contact-orders-fund/7218389343.html
103,"

QR Code Link to This Post


Our online coffee company www.greytcoffee.com is looking for a talented social media manager who is able to work 1-2h/ day to help us posting, sharing, liking, and gaining new followers on all major social platforms.
Ideal candidates have a strong social media presence and/or manage other accounts already. 
Thanks    ",Social Media Guru Needed for IG/FB,https://portland.craigslist.org/wsc/cpg/d/hillsboro-social-media-guru-needed-for/7218190422.html
104,"

QR Code Link to This Post


We're a medium sized manufacturing shop with  with 15 employees who all have at least a desktop, 4 have laptops and each one has a corporate smart phone. We have a SMB hardware firewall with business class internet including static IP for VPN connectivity, 1 24 port managed switch, 1 8 port switch/hub, 2 wireless access points, 1 physical server running MS Windows 2012 R2 for vendor software licensing, a virtual host running esxi 5 something and that has our shared drive server, printer server, active directory server and DHCP. We have a network hard drive that all of the backups go to. Additionally, we have MS O365 E3 licenses for each of our employees for e-mail, etc. 

We're looking for a company offering a managed service or a block of support hours with an SLA attached to them so we can have a guarantee that things will be resolved in a timely fashion

Anyone offering these types of services or the like, please send us a recommendation including pricing, your agreement even if it's just a basic framework, what's covered and what isn't, and how long we can expect to wait until things get fixed after opening a trouble call.

Please break down pricing on either a per user and or per device basis as we need this for accounting (different cost centers for employees/equipment)

Thanks!
","ISO IT/Network Support (MSP, SLA backed hour block?)",https://portland.craigslist.org/wsc/cpg/d/portland-iso-it-network-support-msp-sla/7217628139.html
105,"

QR Code Link to This Post


We’re a non-profit tech company researching how American voters participate in politics and interact with campaigns and causes. We are looking to interview voters who qualify for our study.

To participate in the interview, you must be 18+, eligible to vote, and able to join a video chat online. The interview is virtual/remote with 1-2 researchers and will last approximately an hour. If you are selected for the interview, compensation is a $50 Amazon gift card after completing the interview. Your responses will be anonymized and shared only with the team.

If you are interested, please fill out this 5-10 minute survey so we can learn more about you:
https://forms.gle/cS7Pnm4PQLNBZkkr5

We’ll be in touch with those who qualify by email.

Thank you!    ",Voter research: $50 (1-hour virtual interview),https://portland.craigslist.org/mlt/cpg/d/portland-voter-research-50-hour-virtual/7217452280.html
106,"

QR Code Link to This Post


We are seeking paid participants for upcoming user research studies! Our studio is interested in gamers of all habits and preferences. If you are interested in participating in player testing, please fill out the form below.

https://survey.alchemer.com/s3/5445235/bbc2a35f0a19

The info gathered in this form will be added to a database that we will use for the purpose of finding gamers for paid playtests, focus groups, and/or 1:1 interviews. By completing this form, you are consenting to being contacted in the future by us about user research studies.  

Some studies are conducted remotely (via Skype or Zoom), and some are conducted in-person in Portland.

Filling out this survey DOES NOT mean you have a confirmed spot in any upcoming study. Participants who are chosen will be contacted by us directly with more information about qualifying for any upcoming studies. 

Survey Link: https://survey.alchemer.com/s3/5445235/bbc2a35f0a19
",Paid Research Studies - Video Games,https://portland.craigslist.org/mlt/cpg/d/portland-paid-research-studies-video/7216725166.html
107,"

QR Code Link to This Post


Typing and Filing $15/hour. Part Time. For small real-estate company, flexible hours, SW Portland near PCC Sylvania. Must be good at typing and proficient in the Microsoft Office suite of programs. Please respond with a telephone number for quick communication.    ",Typing,https://portland.craigslist.org/mlt/cpg/d/portland-typing/7216438632.html
108,"

QR Code Link to This Post


Are you an income property owner or landlord and looking to bend the digital banking world to your needs and earn a little extra money? 

If so, we’d like to speak with you.

Please follow these simple steps to be considered:
1. Tell us more about yourself by filling in this questionnaire: https://forms.gle/p39aTDVFrxm2X9gC7
2. Share this link ( https://forms.gle/p39aTDVFrxm2X9gC7) with other Income Property owners / landlords and earn a possible referral of $5.00 amazon gift card - make sure they share your name in questionnaire.

What you’ll be doing:
* Talk to us by phone or on a scheduled video conference call (15-30min)
* Share feedback on concepts we’re building (10-30 min)
* Respond to an online survey (3-5min)

How to participate:
Please fill out this simple short questionnaire and let’s get started
At this time we are only looking to speak with people who own income property


Thank you,
Zibo Design Team
",Ongoing paid research with landlords / income property owners,https://portland.craigslist.org/mlt/cpg/d/portland-ongoing-paid-research-with/7216357292.html
